Fips,Target
17055,1
17057,1
17059,1
17061,1
17063,0
17065,1
17067,1
17069,1
17071,1
17073,1
17075,1
17077,1
17079,1
17081,0
17083,1
17085,1
17087,1
17089,0
17091,0
17093,1
17095,1
17097,1
17099,0
17101,1
17103,1
17105,0
17107,1
17109,0
17111,0
17113,0
17115,1
17117,1
17119,1
17121,0
17123,1
17125,0
17127,1
17129,0
17131,1
17133,0
17135,1
17137,1
17139,0
17141,0
17143,1
17145,1
17147,1
17149,1
17151,1
17153,1
17155,1
17157,1
17159,1
17161,0
17163,0
17165,1
17167,0
17169,1
17171,1
17173,1
17175,1
17177,1
17179,1
17181,1
17183,1
17185,1
17187,1
17189,1
17191,1
17193,1
17195,1
17197,1
17199,1
17201,0
17203,1
18001,0
18003,0
18005,1
18007,0
18009,0
18011,1
18013,1
18015,1
18017,1
18019,1
18021,1
18023,1
18025,1
18027,1
18029,1
18031,0
18033,0
18035,1
18037,1
18039,1
18041,1
18043,1
18045,0
18047,1
18049,1
18051,1
18053,1
18055,1
18057,1
18059,1
18061,1
18063,1
18065,1
18067,1
18069,1
18071,1
18073,1
18075,1
18077,0
18079,0
18081,1
18083,1
18085,1
18087,0
18089,1
18091,0
18093,1
18095,1
18097,0
18099,1
18101,0
18103,1
18105,0
18107,1
18109,1
18111,1
18113,1
18115,1
18117,1
18119,1
18121,0
18123,1
18125,1
18127,1
18129,0
18131,1
18133,1
18135,1
18137,1
18139,1
18141,1
18143,1
18145,1
18147,1
18149,1
18151,1
18153,1
18155,0
18157,1
18159,1
18161,1
18163,1
18165,0
18167,1
18169,1
18171,1
18173,1
18175,1
18177,1
18179,1
18181,1
18183,1
19001,1
19003,0
19005,0
19007,1
19009,1
19011,0
19013,1
19015,1
19017,1
19019,0
19021,0
19023,1
19025,0
19027,1
19029,1
19031,1
19033,0
19035,0
19037,1
19039,0
19041,1
19043,1
19045,1
19047,1
19049,1
19051,1
19053,0
19055,1
19057,1
19059,0
19061,1
19063,1
19065,1
19067,1
19069,1
19071,0
19073,1
19075,0
19077,1
19079,1
19081,1
19083,1
19085,1
19087,1
19089,1
19091,1
19093,1
19095,1
19097,1
19099,1
19101,0
19103,1
19105,1
19107,0
19109,1
19111,1
19113,1
19115,1
19117,0
19119,1
19121,1
19123,1
19125,0
19127,1
19129,0
19131,1
19133,0
19135,0
19137,1
19139,1
19141,0
19143,1
19145,1
19147,0
19149,1
19151,1
19153,1
19155,1
19157,1
19159,0
19161,1
19163,1
19165,1
19167,0
19169,1
19171,0
19173,0
19175,1
19177,1
19179,1
19181,1
19183,1
19185,1
19187,1
19189,0
19191,1
19193,0
19195,1
19197,1
20001,0
20003,1
20005,1
20007,1
20009,1
20011,1
20013,1
20015,1
20017,1
20019,1
20021,0
20023,0
20025,1
20027,1
20029,1
20031,1
20033,1
20035,1
20037,1
20039,0
20041,0
20043,0
20045,1
20047,0
20049,1
20051,0
20053,1
20055,1
20057,1
20059,1
20061,0
20063,0
20065,0
20067,1
20069,1
20071,1
20073,1
20075,1
20077,0
20079,0
20081,0
20083,1
20085,1
20087,0
20089,0
20091,1
20093,0
20095,0
20097,1
20099,0
20101,0
20103,1
20105,0
20107,1
20109,1
20111,1
20113,0
20115,0
20117,1
20119,1
20121,1
20123,1
20125,1
20127,1
20129,1
20131,1
20133,1
20135,1
20137,0
20139,1
20141,1
20143,1
20145,1
20147,0
20149,1
20151,0
20153,1
20155,0
20157,1
20159,1
20161,1
20163,1
20165,1
20167,1
20169,1
20171,1
20173,1
20175,0
20177,1
20179,1
20181,1
20183,1
20185,1
20187,1
20189,0
20191,1
20193,1
20195,1
20197,0
20199,0
20201,1
20203,1
20205,1
20207,1
20209,0
21001,1
21003,0
21005,1
21007,1
21009,0
21011,0
21013,1
21015,1
21017,1
21019,1
21021,0
21023,0
21025,1
21027,0
21029,1
21031,1
21033,1
21035,1
21037,1
21039,1
21041,1
21043,1
21045,1
21047,1
21049,1
21051,1
21053,1
21055,1
21057,1
21059,1
21061,1
21063,0
21065,0
21067,1
21069,0
21071,1
21073,1
21075,1
21077,1
21079,1
21081,1
21083,1
21085,1
21087,1
21089,1
21091,1
21093,1
21095,1
21097,1
21099,1
21101,1
21103,1
21105,1
21107,1
21109,1
21111,0
21113,1
21115,1
21117,0
21119,1
21121,1
21123,1
21125,1
21127,1
21129,1
21131,0
21133,1
21135,1
21137,0
21139,0
21141,1
21143,1
21145,0
21147,0
21149,0
21151,1
21153,0
21155,0
21157,1
21159,0
21161,0
21163,1
21165,0
21167,1
21169,0
21171,0
21173,1
21175,1
21177,1
21179,1
21181,1
21183,1
21185,1
21187,1
21189,0
21191,0
21193,1
21195,1
21197,0
21199,1
21203,0
21205,0
21207,1
21209,1
21211,1
21213,1
21215,1
21217,0
21219,0
21221,1
21223,0
21225,1
21227,1
21229,1
21231,1
21233,1
21235,1
21237,1
21239,1
22001,0
22003,0
22005,0
22007,0
22009,0
22011,0
22013,0
22015,0
22017,0
22019,0
22021,0
22023,0
22025,0
22027,0
22029,0
22031,0
22033,0
22035,0
22037,0
22039,0
22041,0
22043,0
22045,0
22047,0
22049,0
22051,0
22053,0
22055,0
22057,0
22059,0
22061,0
22063,0
22065,0
22067,0
22069,0
22071,0
22073,0
22075,0
22077,0
22079,0
22081,0
22083,0
22085,0
22087,0
22089,0
22091,0
22093,0
22095,0
22097,0
22099,0
22101,0
22103,0
22105,0
22107,0
22109,0
22111,0
22113,0
22115,0
22117,0
22119,0
22121,0
22123,0
22125,0
22127,0
23001,0
23003,1
23005,1
23007,1
23009,1
23011,1
23013,1
23015,0
23017,0
23019,1
23021,0
23023,1
23025,0
23027,1
23029,1
23031,1
24001,1
24003,1
24005,0
24009,1
24011,1
24013,1
24015,1
24017,1
24019,1
24021,1
24023,1
24025,0
24027,1
24029,0
24031,1
24033,0
24035,0
24037,0
24039,0
24041,1
24043,1
24045,0
24047,1
24510,0
25001,0
25003,1
25005,0
25007,1
25009,1
25011,1
25013,1
25015,0
25017,1
25019,0
25021,1
25023,1
25025,1
25027,1
26001,1
26003,0
26005,1
26007,1
26009,1
26011,1
26013,1
26015,1
26017,0
26019,0
26021,1
26023,1
26025,0
26027,1
26029,1
26031,0
26033,1
26035,1
26037,1
26039,1
26041,1
26043,0
26045,1
26047,1
26049,1
26051,1
26053,0
26055,1
26057,1
26059,1
26061,1
26063,1
26065,1
26067,1
26069,1
26071,0
26073,1
26075,1
26077,0
26079,1
26081,0
26083,1
26085,1
26087,1
26089,0
26091,0
26093,0
26095,1
26097,1
26099,1
26101,0
26103,1
26105,0
26107,0
26109,0
26111,1
26113,0
26115,0
26117,1
26119,0
26121,0
26123,1
26125,1
26127,1
26129,0
26131,1
26133,1
26135,1
26137,1
26139,1
26141,0
26143,1
26145,1
26147,0
26149,1
26151,1
26153,0
26155,1
26157,0
26159,1
26161,1
26163,1
26165,1
27001,1
27003,1
27005,0
27007,1
27009,0
27011,1
27013,0
27015,1
27017,1
27019,1
27021,1
27023,1
27025,0
27027,1
27029,1
27031,1
27033,1
27035,1
27037,1
27039,1
27041,1
27043,0
27045,1
27047,1
27049,1
27051,1
27053,1
27055,1
27057,1
27059,1
27061,1
27063,1
27065,1
27067,1
27069,1
27071,1
27073,0
27075,1
27077,0
27079,0
27081,0
27083,1
27085,0
27087,1
27089,1
27091,0
27093,1
27095,0
27097,1
27099,0
27101,1
27103,1
27105,0
27107,1
27109,1
27111,1
27113,0
27115,0
27117,1
27119,1
27121,1
27123,1
27125,1
27127,1
27129,1
27131,1
27133,0
27135,1
27137,1
27139,1
27141,1
27143,0
27145,1
27147,1
27149,0
27151,1
27153,0
27155,1
27157,0
27159,0
27161,0
27163,1
27165,1
27167,0
27169,0
27171,1
27173,1
28001,0
28003,0
28005,1
28007,0
28009,0
28011,1
28013,0
28015,1
28017,1
28019,1
28021,1
28023,0
28025,1
28027,1
28029,0
28031,1
28033,0
28035,1
28037,1
28039,1
28041,1
28043,0
28045,1
28047,1
28049,0
28051,1
28053,0
28057,1
28059,1
28061,1
28063,0
28065,1
28067,1
28069,1
28071,1
28073,0
28075,0
28077,1
28079,1
28081,1
28083,0
28085,0
28087,1
28089,1
28091,0
28093,1
28095,0
28097,1
28099,0
28101,1
28103,1
28105,0
28107,0
28109,1
28111,1
28113,1
28115,1
28117,0
28119,1
28121,1
28123,1
28125,0
28127,1
28129,1
28131,1
28133,1
28135,1
28137,1
28139,0
28141,0
28143,1
28145,1
28147,0
28149,1
28151,1
28153,1
28155,1
28157,0
28159,0
28161,0
28163,0
29001,1
29003,1
29005,1
29007,0
29009,1
29011,1
29013,1
29015,0
29017,1
29019,1
29021,0
29023,1
29025,1
29027,1
29029,0
29031,1
29033,1
29035,1
29037,1
29039,1
29041,1
29043,1
29045,1
29047,1
29049,1
29051,1
29053,0
29055,1
29057,1
29059,1
29061,1
29063,0
29065,0
29067,1
29069,1
29071,1
29073,1
29075,1
29077,1
29079,0
29081,1
29083,1
29085,1
29087,0
29089,1
29091,1
29093,0
29095,1
29097,1
29099,0
29101,1
29103,1
29105,1
29107,1
29109,1
29111,1
29113,0
29115,1
29117,0
29119,0
29121,1
29123,1
29125,0
29127,0
29129,1
29131,0
29133,1
29135,0
29137,0
29139,1
29141,1
29143,1
29145,1
29147,0
29149,0
29151,1
29153,0
29155,1
29157,1
29159,1
29161,1
29163,1
29165,0
29167,1
29169,1
29171,1
29173,1
29175,1
29177,1
29179,0
29181,1
29183,0
29185,0
29186,0
29187,0
29189,1
29195,1
29197,1
29199,1
29201,1
29203,0
29205,1
29207,0
29209,1
29211,1
29213,0
29215,0
29217,0
29219,1
29221,1
29223,1
29225,1
29227,1
29229,1
29510,0
30001,1
30003,1
30005,1
30007,0
30009,1
30011,1
30013,1
30015,0
30017,1
30019,1
30021,1
30023,1
30025,1
30027,1
30029,1
30031,1
30035,1
30039,1
30041,1
30043,0
30045,0
30047,1
30049,0
30051,1
30053,0
30055,0
30057,1
30059,0
30061,1
30063,1
30065,0
30067,1
30071,0
30073,0
30075,0
30077,0
30081,0
30083,1
30085,1
30087,1
30089,1
30091,1
30093,1
30095,0
30097,1
30099,0
30101,1
30105,1
30107,1
30109,1
30111,1
31001,0
31003,0
31011,1
31013,1
31015,1
31017,1
31019,1
31021,1
31023,1
31025,1
31027,1
31029,1
31031,1
31033,0
31035,1
31037,0
31039,0
31041,1
31043,1
31045,1
31047,1
31049,1
31051,0
31053,1
31055,1
31057,0
31059,1
31061,1
31063,0
31065,1
31067,0
31069,1
31071,1
31073,1
31077,1
31079,0
31081,1
31083,1
31087,1
31089,0
31091,0
31093,1
31095,0
31097,1
31099,0
31101,1
31105,1
31107,1
31109,1
31111,0
31113,1
31115,0
31119,1
31121,0
31123,1
31125,1
31127,1
31129,1
31131,1
31133,1
31135,1
31137,1
31139,1
31141,0
31143,1
31145,0
31147,1
31149,0
31151,1
31153,0
31155,1
31157,0
31159,0
31161,1
31163,1
31167,1
31169,1
31171,1
31173,1
31175,1
31177,1
31179,1
31181,1
31183,0
31185,1
32001,0
32003,1
32005,1
32007,1
32011,1
32013,1
32015,1
32017,0
32019,1
32021,1
32023,0
32027,1
32029,1
32031,1
32033,1
32510,0
33001,1
33003,1
33005,1
33007,0
33009,1
33011,0
33013,1
33015,1
33017,1
33019,1
34001,0
34003,1
34005,1
34007,0
34009,1
34011,1
34013,1
34015,1
34017,0
34019,1
34021,1
34023,1
34025,1
34027,1
34029,1
34031,0
34033,1
34035,0
34037,1
34039,1
34041,1
35001,1
35003,0
35005,1
35006,0
35007,0
35009,0
35011,0
35013,0
35015,1
35017,1
35019,1
35023,0
35025,0
35027,0
35028,0
35029,1
35031,0
35033,1
35035,1
35037,0
35039,0
35041,1
35043,0
35045,1
35047,0
35049,1
35051,0
35053,0
35055,0
35057,0
35059,1
35061,0
36001,0
36003,1
36005,0
36007,0
36009,0
36011,1
36013,1
36015,1
36017,0
36019,1
36021,1
36023,0
36025,1
36027,1
36029,1
36031,1
36033,1
36035,1
36037,1
36039,1
36041,1
36043,1
36045,0
36047,0
36049,1
36051,0
36053,1
36055,0
36057,1
36059,1
36061,0
36063,1
36065,1
36067,1
36069,1
36071,1
36073,1
36075,1
36077,1
36079,1
36081,0
36083,1
36085,1
36087,0
36089,0
36091,1
36093,1
36095,1
36097,1
36099,1
36101,1
36103,1
36105,1
36107,0
36109,1
36111,0
36113,1
36115,1
36117,1
36119,1
36121,0
36123,1
37001,1
37003,1
37005,0
37007,1
37009,1
37011,0
37013,0
37015,0
37017,0
37019,0
37021,0
37023,1
37025,1
37027,1
37029,0
37031,1
37033,0
37035,1
37037,1
37039,0
37041,0
37043,1
37045,0
37047,1
37049,1
37051,1
37053,0
37055,0
37057,1
37059,1
37061,1
37063,1
37065,0
37067,1
37069,1
37071,1
37073,1
37075,0
37077,0
37079,1
37081,1
37083,1
37085,1
37087,1
37089,1
37091,1
37093,0
37095,0
37097,1
37099,1
37101,0
37103,1
37105,1
37107,1
37109,0
37111,0
37113,1
37115,1
37117,0
37119,1
37121,1
37123,1
37125,0
37127,0
37129,1
37131,1
37133,1
37135,1
37137,1
37139,1
37141,1
37143,1
37145,1
37147,1
37149,1
37151,1
37153,1
37155,1
37157,1
37159,0
37161,1
37163,1
37165,1
37167,1
37169,1
37171,1
37173,1
37175,1
37177,0
37179,1
37181,0
37183,1
37185,1
37187,1
37189,0
37191,1
37193,1
37195,1
37197,0
37199,1
38001,0
38003,1
38005,0
38007,1
38009,1
38011,1
38013,1
38015,0
38017,1
38019,1
38021,0
38023,1
38025,1
38027,1
38029,1
38031,1
38033,1
38035,1
38037,1
38039,1
38041,1
38043,1
38045,0
38047,1
38049,0
38051,0
38053,0
38055,0
38057,1
38059,1
38061,1
38063,1
38065,1
38067,1
38069,1
38071,1
38073,1
38075,1
38077,1
38079,1
38081,1
38083,1
38085,0
38087,1
38089,1
38091,1
38093,1
38095,1
38097,0
38099,0
38101,1
38103,1
38105,1
39001,0
39003,0
39005,1
39007,1
39009,0
39011,1
39013,0
39015,1
39017,1
39019,1
39021,1
39023,1
39025,1
39027,1
39029,0
39031,1
39033,1
39035,1
39037,0
39039,1
39041,1
39043,1
39045,1
39047,1
39049,1
39051,1
39053,0
39055,0
39057,1
39059,0
39061,1
39063,1
39065,1
39067,1
39069,1
39071,1
39073,1
39075,1
39077,1
39079,1
39081,0
39083,1
39085,1
39087,1
39089,1
39091,1
39093,1
39095,0
39097,1
39099,1
39101,0
39103,1
39105,0
39107,1
39109,1
39111,0
39113,1
39115,1
39117,1
39119,1
39121,1
39123,1
39125,1
39127,1
39129,0
39131,1
39133,1
39135,1
39137,1
39139,1
39141,1
39143,1
39145,1
39147,1
39149,1
39151,1
39153,1
39155,1
39157,0
39159,1
39161,0
39163,1
39165,1
39167,1
39169,1
39171,1
39173,1
39175,0
40001,1
40003,1
40005,1
40007,1
40009,0
40011,1
40013,1
40015,0
40017,1
40019,1
40021,0
40023,1
40025,1
40027,0
40029,0
40031,1
40033,0
40035,0
40037,1
40039,1
40041,1
40043,1
40045,0
40047,1
40049,0
40051,0
40053,1
40055,1
40057,1
40059,0
40061,0
40063,1
40065,1
40067,0
40069,0
40071,0
40073,0
40075,1
40077,1
40079,0
40081,0
40083,1
40085,1
40087,0
40089,0
40091,0
40093,1
40095,1
40097,1
40099,1
40101,1
40103,1
40105,1
40107,0
40109,1
40111,1
40113,1
40115,1
40117,1
40119,0
40121,0
40123,1
40125,1
40127,0
40129,1
40131,1
40133,1
40135,1
40137,0
40139,0
40141,1
40143,0
40145,1
40147,1
40149,0
40151,0
40153,1
41001,1
41003,0
41005,0
41007,0
41009,1
41011,0
41013,1
41015,0
41017,0
41019,1
41021,1
41023,1
41025,0
41027,1
41029,1
41031,0
41033,1
41035,1
41037,1
41039,0
41041,0
41043,1
41045,1
41047,0
41049,1
41051,1
41053,1
41055,1
41057,1
41059,1
41061,1
41063,1
41065,0
41067,1
41069,0
41071,1
42001,0
42003,1
42005,1
42007,1
42009,1
42011,1
42013,0
42015,1
42017,1
42019,1
42021,1
42023,1
42025,1
42027,1
42029,1
42031,0
42033,1
42035,1
42037,1
42039,1
42041,1
42043,1
42045,1
42047,1
42049,1
42051,1
42053,1
42055,1
42057,1
42059,1
42061,1
42063,1
42065,0
42067,1
42069,0
42071,1
42073,1
42075,1
42077,1
42079,1
42081,1
42083,0
42085,1
42087,1
42089,0
42091,1
42093,0
42095,1
42097,0
42099,1
42101,1
42103,1
42105,1
42107,0
42109,1
42111,0
42113,1
42115,1
42117,0
42119,1
42121,0
42123,1
42125,1
42127,1
42129,1
42131,0
42133,1
44001,0
44003,0
44005,1
44007,1
44009,1
45001,1
45003,1
45005,1
45007,1
45009,0
45011,1
45013,0
45015,0
45017,0
45019,0
45021,0
45023,1
45025,0
45027,0
45029,1
45031,1
45033,1
45035,1
45037,1
45039,1
45041,0
45043,1
45045,0
45047,1
45049,0
45051,1
45053,1
45055,1
45057,1
45059,1
45061,1
45063,1
45065,0
45067,0
45069,1
45071,1
45073,1
45075,1
45077,1
45079,1
45081,1
45083,1
45085,0
45087,1
45089,0
45091,1
46003,1
46005,0
46007,1
46009,1
46011,0
46013,1
46015,1
46019,0
46021,1
46023,1
46025,1
46027,1
46029,1
46031,0
46033,1
46035,0
46037,1
46039,1
46041,1
46043,1
46045,1
46047,1
46049,1
46051,1
46053,1
46055,1
46057,1
46059,1
46061,0
46063,1
46065,1
46067,1
46069,0
46071,1
46073,1
46075,1
46077,1
46079,1
46081,1
46083,0
46085,1
46087,0
46089,0
46091,1
46093,1
46097,1
46099,0
46101,1
46102,0
46103,0
46105,1
46107,1
46109,0
46111,1
46115,1
46117,1
46119,0
46121,0
46123,1
46125,1
46127,1
46129,1
46135,0
46137,1
47001,1
47003,1
47005,0
47007,1
47009,1
47011,1
47013,1
47015,0
47017,1
47019,1
47021,1
47023,1
47025,1
47027,1
47029,1
47031,1
47033,1
47035,1
47037,1
47039,0
47041,0
47043,1
47045,1
47047,1
47049,1
47051,1
47053,1
47055,1
47057,0
47059,1
47061,0
47063,0
47065,1
47067,1
47069,1
47071,1
47073,1
47075,1
47077,1
47079,1
47081,1
47083,1
47085,0
47087,1
47089,0
47091,1
47093,1
47095,1
47097,0
47099,1
47101,1
47103,0
47105,0
47107,0
47109,0
47111,1
47113,1
47115,0
47117,1
47119,1
47121,0
47123,0
47125,1
47127,0
47129,1
47131,0
47133,1
47135,1
47137,1
47139,1
47141,1
47143,1
47145,1
47147,1
47149,1
47151,1
47153,0
47155,1
47157,1
47159,1
47161,1
47163,1
47165,1
47167,1
47169,0
47171,1
47173,1
47175,1
47177,1
47179,1
47181,1
47183,0
47185,1
47187,1
47189,1
48001,1
48003,1
48005,0
48007,1
48009,0
48011,1
48013,0
48015,0
48017,1
48019,1
48021,1
48023,0
48025,1
48027,1
48029,1
48031,1
48035,1
48037,1
48039,1
48041,1
48043,1
48045,1
48047,0
48049,1
48051,1
48053,1
48055,1
48057,0
48059,0
48061,1
48063,0
48065,1
48067,1
48069,0
48071,1
48073,0
48075,1
48077,1
48079,1
48081,1
48083,1
48085,1
48087,0
48089,1
48091,1
48093,1
48095,0
48097,1
48099,1
48101,0
48103,1
48105,1
48107,0
48109,0
48111,0
48113,1
48115,1
48117,0
48119,1
48121,1
48123,0
48125,0
48127,0
48129,1
48131,1
48133,1
48135,0
48137,0
48139,0
48141,1
48143,0
48145,1
48147,1
48149,1
48151,0
48153,1
48157,1
48159,1
48161,1
48163,0
48165,0
48167,1
48169,0
48171,1
48173,0
48175,0
48177,1
48179,1
48181,1
48183,1
48185,1
48187,1
48189,1
48191,0
48193,1
48195,1
48197,1
48199,1
48201,1
48203,1
48205,0
48207,0
48209,1
48211,1
48213,1
48215,0
48217,1
48219,1
48221,1
48223,1
48225,1
48227,1
48229,1
48231,0
48233,1
48235,1
48237,1
48239,1
48241,1
48243,1
48245,0
48247,1
48249,1
48251,1
48253,1
48255,0
48257,1
48259,1
48261,1
48265,1
48267,1
48271,1
48273,0
48275,1
48277,0
48279,1
48281,1
48283,1
48285,0
48287,1
48289,1
48291,1
48293,0
48295,1
48297,0
48299,1
48301,0
48303,1
48305,1
48307,0
48309,0
48311,0
48313,1
48315,0
48317,0
48319,0
48321,1
48323,0
48325,1
48327,0
48329,1
48331,1
48333,0
48335,1
48337,1
48339,1
48341,0
48343,1
48347,1
48349,1
48351,1
48353,1
48355,0
48357,1
48359,1
48361,1
48363,1
48365,0
48367,1
48369,1
48371,1
48373,1
48375,1
48377,0
48379,0
48381,0
48383,0
48385,1
48387,1
48389,0
48391,1
48395,1
48397,1
48399,1
48401,1
48403,0
48405,1
48407,1
48409,0
48411,0
48413,0
48415,1
48417,0
48419,1
48421,1
48423,1
48425,1
48427,0
48429,0
48431,0
48433,1
48435,1
48437,1
48439,1
48441,0
48443,0
48445,0
48447,1
48449,1
48451,1
48453,1
48455,0
48457,1
48459,1
48461,1
48463,0
48465,0
48467,1
48469,1
48471,1
48473,0
48475,1
48477,1
48479,0
48481,0
48483,0
48485,1
48487,0
48489,0
48491,1
48493,1
48495,1
48497,0
48499,1
48501,1
48503,1
48505,0
48507,0
49001,1
49003,1
49005,1
49007,1
49009,0
49011,1
49013,1
49015,1
49017,1
49019,1
49021,0
49023,1
49025,0
49027,0
49029,1
49031,0
49033,1
49035,0
49037,1
49039,0
49041,1
49043,1
49045,1
49047,0
49049,1
49051,1
49053,1
49055,1
49057,1
50001,1
50003,0
50005,1
50007,1
50009,1
50011,1
50013,1
50015,1
50017,1
50019,1
50021,1
50023,1
50025,1
50027,0
51001,1
51003,1
51005,0
51007,1
51009,1
51011,1
51013,0
51015,0
51017,0
51019,1
51021,1
51023,1
51025,0
51027,0
51029,1
51031,1
51033,1
51035,1
51036,1
51037,0
51041,0
51043,0
51045,0
51047,1
51049,1
51051,1
51053,1
51057,1
51059,0
51061,0
51063,1
51065,1
51067,1
51069,1
51071,1
51073,1
