Fips,Target
8081,0
8083,0
8085,0
8087,1
8089,0
8091,0
8093,0
8095,1
8097,1
8099,0
8101,0
8103,0
8105,0
8107,0
8109,0
8111,0
8113,0
8115,0
8117,1
8119,0
8121,0
8123,0
8125,0
9001,1
9003,0
9005,1
9007,1
9009,0
9011,1
9013,1
9015,0
10001,0
10003,0
10005,1
12001,0
12003,1
12005,0
12007,1
12009,0
12011,1
12013,0
12015,1
12017,0
12019,0
12021,0
12023,1
12027,0
12029,0
12031,0
12033,1
12035,1
12037,0
12039,1
12041,1
12043,0
12045,1
12047,0
12049,1
12051,1
12053,0
12055,1
12057,1
12059,1
12061,0
12063,1
12065,0
12067,0
12069,1
12071,1
12073,1
12075,1
12077,1
12079,0
12081,1
12083,0
12085,1
12086,0
12087,1
12089,0
12091,1
12093,0
12095,1
12097,1
12099,0
12101,1
12103,1
12105,0
12107,0
12109,1
12111,0
12113,1
12115,0
12117,1
12119,0
12121,1
12123,0
12125,0
12127,1
12129,1
12131,1
12133,0
13001,0
13003,1
13005,0
13009,0
13011,1
13013,1
13015,1
13017,0
13019,0
13021,0
13023,0
13025,1
13027,1
13029,1
13031,1
13033,0
13035,0
13037,0
13039,0
13043,0
13045,1
13047,0
13049,0
13051,0
13053,0
13055,1
13057,1
13059,0
13061,0
13063,1
13065,0
13067,1
13069,0
13071,1
13073,1
13075,1
13077,1
13079,0
13081,1
13083,0
13085,0
13087,0
13089,0
13091,0
13093,0
13095,0
13097,1
13099,0
13101,0
13103,0
13105,0
13107,1
13109,0
13111,1
13113,0
13115,1
13117,1
13119,0
13121,1
13123,0
13125,0
13127,0
13129,1
13131,0
13133,0
13135,0
13137,1
13139,1
13141,1
13143,1
13145,0
13147,1
13149,1
13151,1
13153,0
13155,1
13157,1
13159,1
13161,1
13163,0
13165,0
13167,1
13169,1
13171,1
13173,0
13175,1
13177,1
13179,1
13181,1
13183,0
13185,0
13187,1
13189,0
13191,0
13193,1
13195,0
13197,0
13199,1
13201,0
13205,0
13207,1
13209,1
13211,1
13213,1
13215,0
13217,0
13219,0
13221,0
13223,0
13225,0
13227,1
13229,0
13231,0
13233,0
13235,0
13237,0
13239,0
13241,0
13243,0
13245,0
13247,1
13249,0
13251,1
13253,1
13255,0
13257,1
13259,0
13261,0
13263,0
13267,1
13269,0
13271,1
13273,0
13275,0
13277,0
13279,0
13281,1
13283,0
13285,1
13287,0
13289,0
13291,0
13293,1
13295,1
13297,1
13299,1
13301,0
13303,0
13305,1
13307,0
13309,0
13311,1
13313,1
13315,0
13317,1
13319,0
13321,0
15001,0
15003,1
15007,1
15009,0
16001,1
16003,1
16005,0
16007,0
16009,1
16011,1
16013,0
16015,1
16017,0
16019,0
16021,1
16023,1
16025,0
16027,0
16029,0
16031,0
16035,0
16037,0
16039,0
16041,0
16043,0
16045,1
16047,1
16049,0
16051,0
16053,1
16055,0
16057,0
16059,0
16061,0
16063,1
16065,0
16067,0
16069,0
16071,0
16073,1
16075,1
16077,0
16079,0
16081,1
16083,0
16085,0
16087,0
17001,1
17003,0
17005,1
17007,1
17009,0
17011,0
17013,0
17015,1
17017,0
17019,1
17021,1
17023,1
17025,0
17027,1
17029,1
17031,1
17033,0
17035,1
17037,0
17039,0
17041,1
17043,0
17045,0
17047,0
17049,0
17051,0
17053,0
17055,0
17057,1
17059,0
17061,0
17063,0
17065,0
17067,1
17069,0
17071,0
17073,1
17075,1
17077,1
17079,1
17081,0
17083,1
17085,1
17087,1
17089,0
17091,1
17093,1
17095,0
17097,1
17099,0
17101,1
17103,1
17105,0
17107,0
17109,0
17111,0
17113,0
17115,1
17117,1
17119,0
17121,0
17123,0
17125,1
17127,1
17129,0
17131,0
17133,1
17135,1
17137,1
17139,1
17141,1
17143,0
17145,1
17147,0
17149,0
17151,1
17153,0
17155,0
17157,0
17159,0
17161,1
17163,0
17165,1
17167,1
17169,0
17171,1
17173,0
17175,1
17177,1
17179,0
17181,0
17183,1
17185,0
17187,0
17189,0
17191,1
17193,1
17195,1
17197,1
17199,1
17201,0
17203,1
18001,1
18003,0
18005,1
18007,1
18009,0
18011,1
18013,0
18015,1
18017,0
18019,1
18021,0
18023,1
18025,0
18027,1
18029,1
18031,0
18033,0
18035,0
18037,0
18039,0
18041,0
18043,1
18045,1
18047,0
18049,1
18051,0
18053,0
18055,0
18057,0
18059,1
18061,1
18063,1
18065,1
18067,0
18069,0
18071,1
18073,1
18075,0
18077,0
18079,1
18081,1
18083,0
18085,0
18087,0
18089,1
18091,0
18093,1
18095,0
18097,0
18099,0
18101,1
18103,1
18105,1
18107,1
18109,1
18111,0
18113,0
18115,1
18117,1
18119,1
18121,1
18123,1
18125,0
18127,1
18129,0
18131,0
18133,0
18135,0
18137,1
18139,0
18141,1
18143,1
18145,0
18147,1
18149,1
18151,1
18153,0
18155,1
18157,0
18159,1
18161,0
18163,0
18165,0
18167,0
18169,0
18171,0
18173,0
18175,0
18177,1
18179,0
18181,1
18183,0
19001,0
19003,1
19005,1
19007,0
19009,0
19011,1
19013,1
19015,1
19017,1
19019,0
19021,1
19023,1
19025,0
19027,1
19029,0
19031,1
19033,1
19035,1
19037,1
19039,0
19041,0
19043,1
19045,1
19047,0
19049,1
19051,1
19053,0
19055,0
19057,0
19059,1
19061,0
19063,0
19065,0
19067,1
19069,0
19071,0
19073,0
19075,0
19077,0
19079,0
19081,1
19083,0
19085,1
19087,1
19089,0
19091,0
19093,0
19095,0
19097,1
19099,1
19101,0
19103,1
19105,1
19107,1
19109,0
19111,1
19113,1
19115,0
19117,1
19119,0
19121,0
19123,1
19125,0
19127,0
19129,0
19131,0
19133,1
19135,1
19137,1
19139,1
19141,0
19143,1
19145,1
19147,0
19149,1
19151,0
19153,0
19155,1
19157,1
19159,1
19161,0
19163,1
19165,0
19167,0
19169,1
19171,0
19173,0
19175,0
19177,0
19179,1
19181,0
19183,0
19185,1
19187,0
19189,0
19191,1
19193,0
19195,0
19197,0
20001,0
20003,0
20005,0
20007,0
20009,0
20011,1
20013,0
20015,1
20017,0
20019,0
20021,1
20023,0
20025,1
20027,0
20029,0
20031,1
20033,0
20035,1
20037,0
20039,0
20041,1
20043,0
20045,1
20047,0
20049,0
20051,0
20053,0
20055,0
20057,0
20059,0
20061,0
20063,0
20065,0
20067,0
20069,0
20071,0
20073,0
20075,0
20077,0
20079,0
20081,0
20083,0
20085,1
20087,0
20089,0
20091,1
20093,0
20095,1
20097,0
20099,1
20101,1
20103,1
20105,1
20107,1
20109,0
20111,0
20113,0
20115,0
20117,0
20119,0
20121,1
20123,0
20125,1
20127,0
20129,0
20131,0
20133,1
20135,0
20137,0
20139,1
20141,0
20143,1
20145,0
20147,1
20149,1
20151,0
20153,1
20155,1
20157,0
20159,0
20161,1
20163,0
20165,0
20167,0
20169,1
20171,1
20173,0
20175,1
20177,1
20179,0
20181,1
20183,0
20185,0
20187,0
20189,0
20191,1
20193,0
20195,0
20197,1
20199,0
20201,0
20203,0
20205,0
20207,0
20209,0
21001,0
21003,0
21005,0
21007,0
21009,1
21011,0
21013,0
21015,1
21017,1
21019,0
21021,1
21023,0
21025,1
21027,1
21029,1
21031,1
21033,1
21035,1
21037,0
21039,0
21041,1
21043,1
21045,1
21047,1
21049,1
21051,0
21053,1
21055,0
21057,1
21059,1
21061,1
21063,0
21065,1
21067,0
21069,1
21071,1
21073,0
21075,1
21077,0
21079,0
21081,0
21083,0
21085,1
21087,1
21089,0
21091,1
21093,0
21095,0
21097,1
21099,1
21101,0
21103,1
21105,0
21107,0
21109,1
21111,0
21113,0
21115,1
21117,1
21119,0
21121,0
21123,1
21125,0
21127,1
21129,1
21131,0
21133,0
21135,0
21137,1
21139,0
21141,0
21143,0
21145,0
21147,0
21149,0
21151,0
21153,1
21155,0
21157,0
21159,1
21161,1
21163,0
21165,0
21167,0
21169,1
21171,1
21173,1
21175,1
21177,0
21179,0
21181,0
21183,1
21185,1
21187,1
21189,0
21191,1
21193,1
21195,0
21197,0
21199,0
21203,1
21205,1
21207,0
21209,1
21211,0
21213,0
21215,1
21217,0
21219,1
21221,1
21223,1
21225,0
21227,0
21229,0
21231,1
21233,0
21235,0
21237,0
21239,1
22001,0
22003,0
22005,0
22007,0
22009,0
22011,0
22013,0
22015,0
22017,0
22019,0
22021,0
22023,0
22025,0
22027,0
22029,0
22031,0
22033,0
22035,0
22037,0
22039,0
22041,0
22043,0
22045,0
22047,0
22049,0
22051,0
22053,0
22055,0
22057,0
22059,0
22061,0
22063,0
22065,0
22067,0
22069,0
22071,0
22073,0
22075,0
22077,0
22079,0
22081,0
22083,0
22085,0
22087,0
22089,0
22091,0
22093,0
22095,0
22097,0
22099,0
22101,0
22103,0
22105,0
22107,0
22109,0
22111,0
22113,0
22115,0
22117,0
22119,0
22121,0
22123,0
22125,0
22127,0
23001,1
23003,0
23005,1
23007,0
23009,1
23011,0
23013,0
23015,1
23017,1
23019,1
23021,1
23023,0
23025,1
23027,0
23029,0
23031,1
24001,1
24003,1
24005,1
24009,1
24011,1
24013,1
24015,1
24017,0
24019,0
24021,1
24023,1
24025,1
24027,0
24029,0
24031,1
24033,0
24035,0
24037,0
24039,1
24041,0
24043,0
24045,0
24047,1
24510,0
25001,1
25003,0
25005,0
25007,1
25009,0
25011,0
25013,1
25015,1
25017,1
25019,0
25021,0
25023,1
25025,1
25027,1
26001,0
26003,1
26005,0
26007,0
26009,0
26011,1
26013,0
26015,1
26017,0
26019,0
26021,0
26023,0
26025,0
26027,0
26029,0
26031,1
26033,1
26035,0
26037,1
26039,0
26041,0
26043,1
26045,0
26047,0
26049,1
26051,1
26053,1
26055,0
26057,0
26059,0
26061,0
26063,0
26065,0
26067,1
26069,1
26071,0
26073,0
26075,1
26077,0
26079,0
26081,0
26083,0
26085,1
26087,0
26089,1
26091,0
26093,0
26095,0
26097,1
26099,1
26101,1
26103,0
26105,1
26107,1
26109,0
26111,0
26113,1
26115,1
26117,0
26119,1
26121,1
26123,0
26125,0
26127,0
26129,1
26131,0
26133,1
26135,1
26137,0
26139,1
26141,0
26143,0
26145,0
26147,0
26149,1
26151,1
26153,1
26155,0
26157,0
26159,0
26161,1
26163,1
26165,0
27001,1
27003,0
27005,0
27007,0
27009,1
27011,1
27013,0
27015,0
27017,1
27019,1
27021,0
27023,1
27025,1
27027,0
27029,0
27031,1
27033,0
27035,0
27037,1
27039,0
27041,1
27043,0
27045,0
27047,0
27049,0
27051,0
27053,1
27055,0
27057,0
27059,0
27061,0
27063,1
27065,0
27067,0
27069,0
27071,0
27073,0
27075,1
27077,0
27079,1
27081,1
27083,0
27085,0
27087,0
27089,0
27091,1
27093,1
27095,1
27097,0
27099,0
27101,1
27103,0
27105,1
27107,0
27109,0
27111,1
27113,0
27115,1
27117,0
27119,0
27121,1
27123,0
27125,0
27127,1
27129,0
27131,0
27133,0
27135,0
27137,1
27139,1
27141,1
27143,0
27145,0
27147,0
27149,0
27151,0
27153,1
27155,0
27157,1
27159,0
27161,0
27163,0
27165,0
27167,0
27169,0
27171,0
27173,0
28001,1
28003,1
28005,0
28007,0
28009,1
28011,0
28013,0
28015,1
28017,1
28019,0
28021,0
28023,0
28025,0
28027,0
28029,1
28031,1
28033,0
28035,1
28037,0
28039,1
28041,0
28043,0
28045,1
28047,1
28049,0
28051,1
28053,0
28057,0
28059,1
28061,1
28063,0
28065,1
28067,1
28069,1
28071,0
28073,1
28075,1
28077,1
28079,0
28081,1
28083,0
28085,1
28087,0
28089,0
28091,0
28093,0
28095,1
28097,1
28099,1
28101,0
28103,0
28105,1
28107,1
28109,0
28111,1
28113,0
28115,1
28117,0
28119,0
28121,1
28123,1
28125,0
28127,0
28129,0
28131,1
28133,0
28135,0
28137,0
28139,1
28141,1
28143,0
28145,0
28147,1
28149,0
28151,0
28153,1
28155,0
28157,0
28159,0
28161,0
28163,0
29001,0
29003,0
29005,0
29007,1
29009,1
29011,0
29013,1
29015,1
29017,1
29019,1
29021,0
29023,1
29025,1
29027,1
29029,0
29031,0
29033,1
29035,1
29037,0
29039,1
29041,1
29043,1
29045,1
29047,0
29049,1
29051,0
29053,0
29055,0
29057,0
29059,1
29061,1
29063,0
29065,1
29067,1
29069,0
29071,0
29073,0
29075,0
29077,0
29079,0
29081,1
29083,1
29085,1
29087,0
29089,0
29091,1
29093,0
29095,1
29097,1
29099,0
29101,1
29103,0
29105,1
29107,0
29109,1
29111,0
29113,1
29115,1
29117,0
29119,0
29121,1
29123,0
29125,0
29127,0
29129,0
29131,0
29133,0
29135,0
29137,1
29139,1
29141,1
29143,0
29145,0
29147,0
29149,1
29151,1
29153,1
29155,0
29157,1
29159,1
29161,0
29163,0
29165,0
29167,0
29169,0
29171,0
29173,1
29175,0
29177,0
29179,0
29181,1
29183,0
29185,0
29186,0
29187,0
29189,1
29195,1
29197,0
29199,1
29201,1
29203,1
29205,0
29207,1
29209,1
29211,0
29213,1
29215,0
29217,0
29219,0
29221,0
29223,1
29225,0
29227,0
29229,0
29510,0
30001,0
30003,0
30005,0
30007,0
30009,0
30011,1
30013,0
30015,0
30017,0
30019,0
30021,0
30023,0
30025,0
30027,0
30029,0
30031,0
30035,0
30039,0
30041,0
30043,0
30045,0
30047,1
30049,0
30051,1
30053,1
30055,0
30057,0
30059,0
30061,0
30063,0
30065,0
30067,0
30071,1
30073,0
30075,0
30077,0
30081,0
30083,0
30085,1
30087,0
30089,0
30091,0
30093,0
30095,1
30097,0
30099,1
30101,0
30105,0
30107,1
30109,0
30111,0
31001,1
31003,0
31011,1
31013,0
31015,0
31017,0
31019,1
31021,0
31023,1
31025,0
31027,1
31029,0
31031,0
31033,0
31035,0
31037,0
31039,0
31041,0
31043,1
31045,0
31047,0
31049,0
31051,0
31053,0
31055,1
31057,0
31059,0
31061,0
31063,0
31065,0
31067,1
31069,0
31071,0
31073,1
31077,0
31079,1
31081,0
31083,0
31087,0
31089,0
31091,0
31093,0
31095,0
31097,1
31099,0
31101,0
31105,0
31107,0
31109,0
31111,1
31113,0
31115,0
31119,0
31121,0
31123,0
31125,0
31127,0
31129,0
31131,1
31133,0
31135,0
31137,0
31139,0
31141,0
31143,0
31145,1
31147,1
31149,0
31151,1
31153,0
31155,0
31157,0
31159,1
31161,0
31163,1
31167,0
31169,1
31171,0
31173,0
31175,0
31177,0
31179,1
31181,0
31183,0
31185,1
32001,1
32003,1
32005,1
32007,1
32011,0
32013,0
32015,0
32017,1
32019,0
32021,0
32023,1
32027,0
32029,0
32031,0
32033,0
32510,0
33001,1
33003,1
33005,0
33007,1
33009,1
33011,1
33013,1
33015,0
33017,1
33019,0
34001,1
34003,0
34005,1
34007,0
34009,1
34011,1
34013,0
34015,0
34017,0
34019,1
34021,0
34023,1
34025,1
34027,0
34029,0
34031,1
34033,0
34035,1
34037,1
34039,0
34041,0
35001,0
35003,0
35005,1
35006,0
35007,0
35009,0
35011,0
35013,0
35015,0
35017,0
35019,0
35023,0
35025,1
35027,1
35028,0
35029,0
35031,0
35033,0
35035,0
35037,0
35039,1
35041,1
35043,1
35045,0
35047,0
35049,1
35051,0
35053,0
35055,0
35057,0
35059,0
35061,1
36001,1
36003,1
36005,0
36007,1
36009,1
36011,0
36013,0
36015,1
36017,0
36019,1
36021,1
36023,1
36025,0
36027,1
36029,1
36031,0
36033,0
36035,1
36037,1
36039,0
36041,0
36043,0
36045,0
36047,1
36049,0
36051,0
36053,0
36055,1
36057,1
36059,0
36061,0
36063,0
36065,0
36067,1
36069,0
36071,1
36073,0
36075,1
36077,0
36079,0
36081,0
36083,1
36085,0
36087,1
36089,0
36091,1
36093,0
36095,1
36097,0
36099,1
36101,1
36103,1
36105,0
36107,0
36109,0
36111,1
36113,0
36115,0
36117,1
36119,1
36121,1
36123,0
37001,0
37003,0
37005,1
37007,1
37009,0
37011,1
37013,1
37015,1
37017,1
37019,1
37021,1
37023,0
37025,1
37027,1
37029,0
37031,0
37033,1
37035,1
37037,0
37039,1
37041,0
37043,0
37045,0
37047,0
37049,1
37051,1
37053,1
37055,0
37057,1
37059,1
37061,0
37063,1
37065,0
37067,1
37069,0
37071,1
37073,0
37075,0
37077,0
37079,0
37081,0
37083,0
37085,0
37087,0
37089,0
37091,0
37093,1
37095,0
37097,1
37099,1
37101,1
37103,1
37105,1
37107,1
37109,1
37111,0
37113,1
37115,0
37117,1
37119,0
37121,0
37123,1
37125,1
37127,1
37129,0
37131,1
37133,1
37135,1
37137,1
37139,0
37141,1
37143,0
37145,1
37147,1
37149,0
37151,0
37153,0
37155,0
37157,0
37159,1
37161,1
37163,0
37165,1
37167,0
37169,0
37171,1
37173,1
37175,1
37177,0
37179,0
37181,0
37183,1
37185,0
37187,0
37189,1
37191,1
37193,1
37195,0
37197,0
37199,0
38001,1
38003,1
38005,0
38007,0
38009,0
38011,0
38013,0
38015,1
38017,0
38019,0
38021,0
38023,0
38025,0
38027,0
38029,0
38031,0
38033,0
38035,0
38037,0
38039,0
38041,0
38043,0
38045,0
38047,0
38049,0
38051,0
38053,0
38055,0
38057,0
38059,0
38061,0
38063,0
38065,0
38067,0
38069,0
38071,0
38073,0
38075,0
38077,0
38079,0
38081,0
38083,0
38085,0
38087,0
38089,1
38091,0
38093,0
38095,0
38097,0
38099,1
38101,0
38103,0
38105,0
39001,1
39003,0
39005,0
39007,1
39009,1
39011,1
39013,1
39015,0
39017,1
39019,1
39021,1
39023,1
39025,1
39027,1
39029,1
39031,1
39033,0
39035,0
39037,1
39039,0
39041,0
39043,1
39045,1
39047,0
39049,0
39051,1
39053,1
39055,1
39057,0
39059,1
39061,0
39063,1
39065,0
39067,1
39069,1
39071,1
39073,1
39075,1
39077,0
39079,1
39081,0
39083,0
39085,1
39087,1
39089,1
39091,0
39093,0
39095,1
39097,0
39099,1
39101,0
39103,1
39105,1
39107,0
39109,1
39111,1
39113,1
39115,1
39117,0
39119,1
39121,0
39123,1
39125,0
39127,1
39129,1
39131,0
39133,1
39135,1
39137,0
39139,0
39141,1
39143,1
39145,0
39147,1
39149,0
39151,1
39153,1
39155,0
39157,1
39159,0
39161,0
39163,0
39165,0
39167,0
39169,1
39171,0
39173,1
39175,0
40001,0
40003,0
40005,1
40007,0
40009,1
40011,0
40013,1
40015,0
40017,0
40019,1
40021,1
40023,0
40025,0
40027,0
40029,0
40031,0
40033,0
40035,1
40037,1
40039,0
40041,0
40043,0
40045,0
40047,0
40049,1
40051,0
40053,0
40055,0
40057,0
40059,0
40061,0
40063,0
40065,1
40067,0
40069,1
40071,1
40073,0
40075,0
40077,1
40079,0
40081,1
40083,0
40085,1
40087,0
40089,0
40091,0
40093,1
40095,0
40097,0
40099,1
40101,1
40103,0
40105,1
40107,0
40109,0
40111,1
40113,1
40115,1
40117,0
40119,1
40121,1
40123,1
40125,1
40127,1
40129,0
40131,1
40133,1
40135,1
40137,1
40139,0
40141,0
40143,1
40145,1
40147,0
40149,1
40151,0
40153,0
41001,1
41003,1
41005,1
41007,1
41009,1
41011,1
41013,0
41015,0
41017,1
41019,1
41021,0
41023,0
41025,1
41027,0
41029,1
41031,0
41033,0
41035,1
41037,1
41039,1
41041,1
41043,1
41045,0
41047,0
41049,0
41051,1
41053,0
41055,1
41057,0
41059,0
41061,0
41063,0
41065,1
41067,0
41069,0
41071,0
42001,1
42003,1
42005,0
42007,0
42009,1
42011,0
42013,1
42015,1
42017,1
42019,1
42021,1
42023,0
42025,0
42027,1
42029,0
42031,0
42033,0
42035,1
42037,1
42039,0
42041,1
42043,0
42045,0
42047,0
42049,1
42051,0
42053,1
42055,0
42057,1
42059,0
42061,1
42063,0
42065,0
42067,1
42069,1
42071,0
42073,1
42075,1
42077,1
42079,0
42081,0
42083,0
42085,0
42087,1
42089,1
42091,1
42093,0
42095,1
42097,0
42099,1
42101,1
42103,0
42105,0
42107,0
42109,0
42111,1
42113,0
42115,1
42117,0
42119,0
42121,0
42123,0
42125,0
42127,1
42129,1
42131,1
42133,1
44001,0
44003,0
44005,1
44007,0
44009,0
45001,0
45003,1
45005,1
45007,0
45009,0
45011,1
45013,1
45015,1
45017,0
45019,1
45021,1
45023,0
45025,1
45027,1
45029,0
45031,0
45033,0
45035,0
45037,0
45039,1
45041,0
45043,1
45045,1
45047,0
45049,1
45051,0
45053,1
45055,1
45057,0
45059,1
45061,1
45063,1
45065,0
45067,0
45069,0
45071,1
45073,0
45075,0
45077,1
45079,0
45081,1
45083,1
45085,0
45087,0
45089,1
45091,1
46003,0
46005,0
46007,0
46009,0
46011,1
46013,0
46015,0
46019,1
46021,0
46023,0
46025,1
46027,0
46029,0
46031,0
46033,0
46035,0
46037,1
46039,0
46041,0
46043,1
46045,0
46047,0
46049,0
46051,0
46053,0
46055,0
46057,0
46059,0
46061,0
46063,0
46065,0
46067,0
46069,0
46071,1
46073,0
46075,1
46077,0
46079,1
46081,1
46083,1
46085,0
46087,0
46089,0
46091,0
46093,0
46097,0
46099,1
46101,1
46102,0
46103,0
46105,0
46107,0
46109,0
46111,0
46115,0
46117,0
46119,0
46121,1
46123,0
46125,0
46127,0
46129,0
46135,0
46137,0
47001,0
47003,1
47005,1
47007,1
47009,0
47011,0
47013,0
47015,1
47017,1
47019,1
47021,1
47023,0
47025,0
47027,0
47029,0
47031,0
47033,0
47035,1
47037,1
47039,0
47041,0
47043,1
47045,0
47047,0
47049,0
47051,0
47053,0
47055,1
47057,1
47059,0
47061,0
47063,0
47065,0
47067,1
47069,0
47071,0
47073,1
47075,0
47077,0
47079,1
47081,0
47083,0
47085,0
47087,1
47089,0
47091,1
47093,0
47095,1
47097,1
47099,1
47101,0
47103,1
47105,1
47107,0
47109,0
47111,1
47113,0
47115,0
47117,0
47119,0
47121,1
47123,1
47125,1
47127,1
47129,1
47131,1
47133,1
47135,1
47137,0
47139,0
47141,0
47143,1
47145,1
47147,1
47149,1
47151,1
47153,1
47155,1
47157,0
47159,0
47161,0
47163,0
47165,1
47167,1
47169,0
47171,1
47173,0
47175,0
47177,0
47179,0
47181,1
47183,1
47185,1
47187,1
47189,0
48001,0
48003,0
48005,1
48007,0
48009,0
48011,0
48013,0
48015,1
48017,0
48019,1
48021,1
48023,0
48025,0
48027,0
48029,1
48031,1
48035,1
48037,1
48039,0
48041,1
48043,0
48045,0
48047,1
48049,0
48051,1
48053,1
48055,1
48057,0
48059,1
48061,0
48063,1
48065,0
48067,0
48069,0
48071,0
48073,1
48075,0
48077,0
48079,0
48081,0
48083,0
48085,1
48087,0
48089,1
48091,1
48093,0
48095,1
48097,1
48099,1
48101,0
48103,0
48105,0
48107,0
48109,0
48111,0
48113,1
48115,0
48117,0
48119,0
48121,1
48123,0
48125,0
48127,1
48129,1
48131,0
48133,1
48135,0
48137,0
48139,0
48141,0
48143,1
48145,0
48147,1
48149,0
48151,0
48153,1
48157,1
48159,0
48161,1
48163,0
48165,0
48167,0
48169,0
48171,1
48173,0
48175,1
48177,1
48179,0
48181,1
48183,1
48185,0
48187,0
48189,0
48191,1
48193,0
48195,0
48197,0
48199,0
48201,0
48203,1
48205,0
48207,0
48209,1
48211,0
48213,0
48215,0
48217,0
48219,0
48221,1
48223,0
48225,0
48227,0
48229,0
48231,1
48233,0
48235,0
48237,0
48239,1
48241,1
48243,1
48245,0
48247,0
48249,0
48251,1
48253,1
48255,1
48257,1
48259,1
48261,0
48265,1
48267,0
48271,0
48273,0
48275,0
48277,1
48279,0
48281,1
48283,0
48285,1
48287,1
48289,1
48291,1
48293,1
48295,0
48297,0
48299,1
48301,0
48303,0
48305,0
48307,0
48309,0
48311,0
48313,0
48315,0
48317,1
48319,1
48321,1
48323,0
48325,1
48327,0
48329,0
48331,1
48333,0
48335,0
48337,1
48339,1
48341,1
48343,0
48347,1
48349,1
48351,0
48353,0
48355,0
48357,0
48359,1
48361,1
48363,1
48365,1
48367,1
48369,0
48371,0
48373,0
48375,0
48377,0
48379,1
48381,0
48383,0
48385,0
48387,0
48389,0
48391,0
48395,1
48397,1
48399,0
48401,0
48403,0
48405,0
48407,0
48409,1
48411,1
48413,0
48415,0
48417,0
48419,0
48421,1
48423,0
48425,0
48427,0
48429,1
48431,0
48433,0
48435,0
48437,0
48439,1
48441,0
48443,0
48445,0
48447,0
48449,0
48451,0
48453,1
48455,1
48457,0
48459,1
48461,0
48463,0
48465,0
48467,1
48469,0
48471,1
48473,1
48475,0
48477,0
48479,0
48481,1
48483,0
48485,0
48487,0
48489,0
48491,1
48493,0
48495,0
48497,1
48499,1
48501,0
48503,1
48505,0
48507,0
49001,0
49003,0
49005,1
49007,0
49009,0
49011,1
49013,0
49015,1
49017,0
49019,0
49021,0
49023,0
49025,0
49027,0
49029,1
49031,0
49033,0
49035,0
49037,0
49039,0
49041,1
49043,1
49045,1
49047,1
49049,1
49051,0
49053,0
49055,1
49057,0
50001,1
50003,1
50005,0
50007,1
50009,0
50011,0
50013,1
50015,1
50017,1
50019,0
50021,1
50023,0
50025,0
50027,0
51001,0
51003,0
51005,1
51007,0
51009,1
51011,0
51013,0
51015,1
51017,0
51019,1
51021,1
51023,1
51025,1
51027,0
51029,0
51031,0
51033,1
51035,1
51036,0
51037,1
51041,1
51043,0
51045,1
51047,1
51049,1
51051,0
51053,1
51057,0
51059,1
51061,1
51063,1
51065,1
51067,0
51069,1
51071,1
51073,0
